stockName,shortTerm,longTerm,targetPercentage,stopLossPercentage,entryDifference,profitPercentage
RCOM_F1,10,400,0.01,0.008,5e-05,1.0755814815190279
RCOM_F1,12,400,0.01,0.008,5e-05,13.858007150213304
RCOM_F1,14,400,0.01,0.008,5e-05,-5.524678877752109
RCOM_F1,16,400,0.01,0.008,5e-05,-17.146686285884407
RELCAPITAL_F1,2,100,0.01,0.008,5e-05,12.989643137464046
RELCAPITAL_F1,3,100,0.01,0.008,5e-05,-8.50780895246409
RELCAPITAL_F1,4,100,0.01,0.008,5e-05,-17.19043463466682
RELCAPITAL_F1,6,100,0.01,0.008,5e-05,41.19512609335592
RELCAPITAL_F1,8,100,0.01,0.008,5e-05,-11.469213583896876
RELCAPITAL_F1,10,100,0.01,0.008,5e-05,16.709592046272782
RELCAPITAL_F1,12,100,0.01,0.008,5e-05,2.594951674422097
RELCAPITAL_F1,14,100,0.01,0.008,5e-05,14.438563928281777
RELCAPITAL_F1,16,100,0.01,0.008,5e-05,-3.07008588814911
RELCAPITAL_F1,2,150,0.01,0.008,5e-05,21.44346639919621
RELCAPITAL_F1,3,150,0.01,0.008,5e-05,16.000906450732554
RELCAPITAL_F1,4,150,0.01,0.008,5e-05,20.88192111259042
RELCAPITAL_F1,6,150,0.01,0.008,5e-05,-11.715920305226446
RELCAPITAL_F1,8,150,0.01,0.008,5e-05,11.646398735779462
RELCAPITAL_F1,10,150,0.01,0.008,5e-05,5.4282664050611995
RELCAPITAL_F1,12,150,0.01,0.008,5e-05,2.9811874041708153
RELCAPITAL_F1,14,150,0.01,0.008,5e-05,-6.574467171483622
RELCAPITAL_F1,16,150,0.01,0.008,5e-05,-2.289548838384148
RELCAPITAL_F1,2,200,0.01,0.008,5e-05,4.19608179002573
RELCAPITAL_F1,3,200,0.01,0.008,5e-05,6.676395389254819
RELCAPITAL_F1,4,200,0.01,0.008,5e-05,13.036792785470453
RELCAPITAL_F1,6,200,0.01,0.008,5e-05,-2.3091193818765565
RELCAPITAL_F1,8,200,0.01,0.008,5e-05,10.606319701101775
RELCAPITAL_F1,10,200,0.01,0.008,5e-05,19.516555117205137
RELCAPITAL_F1,12,200,0.01,0.008,5e-05,13.823135629962046
RELCAPITAL_F1,14,200,0.01,0.008,5e-05,-5.009785682322498
RELCAPITAL_F1,16,200,0.01,0.008,5e-05,-13.451281526904179
RELCAPITAL_F1,2,250,0.01,0.008,5e-05,-8.974836816376886
RELCAPITAL_F1,3,250,0.01,0.008,5e-05,1.8431046519714833
RELCAPITAL_F1,4,250,0.01,0.008,5e-05,9.474473098887938
RELCAPITAL_F1,6,250,0.01,0.008,5e-05,-4.8557899245032505
RELCAPITAL_F1,8,250,0.01,0.008,5e-05,3.280456270636689
RELCAPITAL_F1,10,250,0.01,0.008,5e-05,2.200672601952025
RELCAPITAL_F1,12,250,0.01,0.008,5e-05,6.102169182240713
RELCAPITAL_F1,14,250,0.01,0.008,5e-05,13.836482744975953
RELCAPITAL_F1,16,250,0.01,0.008,5e-05,-12.789038617717852
RELCAPITAL_F1,2,300,0.01,0.008,5e-05,-13.16105344919708
RELCAPITAL_F1,3,300,0.01,0.008,5e-05,-7.755325005442626
RELCAPITAL_F1,4,300,0.01,0.008,5e-05,-9.279788108885622
RELCAPITAL_F1,6,300,0.01,0.008,5e-05,9.277420803621016
RELCAPITAL_F1,8,300,0.01,0.008,5e-05,-1.827679717080255
RELCAPITAL_F1,10,300,0.01,0.008,5e-05,11.015633984123085
RELCAPITAL_F1,12,300,0.01,0.008,5e-05,-7.710841668590762
RELCAPITAL_F1,14,300,0.01,0.008,5e-05,13.912953984772901
RELCAPITAL_F1,16,300,0.01,0.008,5e-05,3.3218522341141865
RELCAPITAL_F1,2,400,0.01,0.008,5e-05,2.5990558733382185
RELCAPITAL_F1,3,400,0.01,0.008,5e-05,0.2435095977383117
RELCAPITAL_F1,4,400,0.01,0.008,5e-05,2.59395666060509
RELCAPITAL_F1,6,400,0.01,0.008,5e-05,11.0645458711212
RELCAPITAL_F1,8,400,0.01,0.008,5e-05,1.7808524166621265
RELCAPITAL_F1,10,400,0.01,0.008,5e-05,0.8879913729615607
RELCAPITAL_F1,12,400,0.01,0.008,5e-05,-2.015420124737699
RELCAPITAL_F1,14,400,0.01,0.008,5e-05,-5.881229875659266
RELCAPITAL_F1,16,400,0.01,0.008,5e-05,7.005694579146571
PFC_F1,2,100,0.01,0.008,5e-05,25.25026995857662
PFC_F1,3,100,0.01,0.008,5e-05,10.916205712671312
PFC_F1,4,100,0.01,0.008,5e-05,-2.4631204828266418
PFC_F1,6,100,0.01,0.008,5e-05,0.7281107563024802
PFC_F1,8,100,0.01,0.008,5e-05,3.676790704902544
PFC_F1,10,100,0.01,0.008,5e-05,-2.074089685409408
PFC_F1,12,100,0.01,0.008,5e-05,11.503693414261917
PFC_F1,14,100,0.01,0.008,5e-05,2.4546428022529376
PFC_F1,16,100,0.01,0.008,5e-05,-1.1577660898533626
PFC_F1,2,150,0.01,0.008,5e-05,23.28201201546083
PFC_F1,3,150,0.01,0.008,5e-05,-1.3384742855732434
PFC_F1,4,150,0.01,0.008,5e-05,-6.01828082292637
PFC_F1,6,150,0.01,0.008,5e-05,-8.458114446813648
PFC_F1,8,150,0.01,0.008,5e-05,6.210816752056014
PFC_F1,10,150,0.01,0.008,5e-05,18.451807911437058
PFC_F1,12,150,0.01,0.008,5e-05,12.827434254525949
PFC_F1,14,150,0.01,0.008,5e-05,6.261894029556125
PFC_F1,16,150,0.01,0.008,5e-05,7.260658819507371
PFC_F1,2,200,0.01,0.008,5e-05,12.35335906217745
PFC_F1,3,200,0.01,0.008,5e-05,4.2884033177797765
PFC_F1,4,200,0.01,0.008,5e-05,0.37697768430347
PFC_F1,6,200,0.01,0.008,5e-05,-2.6575650356460034
PFC_F1,8,200,0.01,0.008,5e-05,12.518681270976927
PFC_F1,10,200,0.01,0.008,5e-05,22.656198853722852
PFC_F1,12,200,0.01,0.008,5e-05,-10.023463212576333
PFC_F1,14,200,0.01,0.008,5e-05,-16.354649713936077
PFC_F1,16,200,0.01,0.008,5e-05,-0.1692650447951749
PFC_F1,2,250,0.01,0.008,5e-05,22.593233421861637
PFC_F1,3,250,0.01,0.008,5e-05,16.358108723347932
PFC_F1,4,250,0.01,0.008,5e-05,0.6067177663346968
PFC_F1,6,250,0.01,0.008,5e-05,9.252905492525398
PFC_F1,8,250,0.01,0.008,5e-05,1.0775948070588237
PFC_F1,10,250,0.01,0.008,5e-05,9.038155088835431
PFC_F1,12,250,0.01,0.008,5e-05,-1.0825393623895785
PFC_F1,14,250,0.01,0.008,5e-05,-4.765838125102794
PFC_F1,16,250,0.01,0.008,5e-05,8.530558592662253
PFC_F1,2,300,0.01,0.008,5e-05,26.395400414017402
PFC_F1,3,300,0.01,0.008,5e-05,-2.360521559567341
PFC_F1,4,300,0.01,0.008,5e-05,-3.2379771962626536
PFC_F1,6,300,0.01,0.008,5e-05,-3.0379559146967883
PFC_F1,8,300,0.01,0.008,5e-05,4.429172700253026
PFC_F1,10,300,0.01,0.008,5e-05,3.506157639606511
PFC_F1,12,300,0.01,0.008,5e-05,6.929373826281338
PFC_F1,14,300,0.01,0.008,5e-05,3.805968613982924
PFC_F1,16,300,0.01,0.008,5e-05,2.1626101782333818
PFC_F1,2,400,0.01,0.008,5e-05,-1.7744632941653182
PFC_F1,3,400,0.01,0.008,5e-05,20.42228971300364
PFC_F1,4,400,0.01,0.008,5e-05,-11.922159561593837
PFC_F1,6,400,0.01,0.008,5e-05,11.814664976876465
PFC_F1,8,400,0.01,0.008,5e-05,1.1397148619024522
PFC_F1,10,400,0.01,0.008,5e-05,4.535848787656405
PFC_F1,12,400,0.01,0.008,5e-05,25.98286803901162
PFC_F1,14,400,0.01,0.008,5e-05,7.812443195538754
PFC_F1,16,400,0.01,0.008,5e-05,15.603912800483034
COTTON_F1,2,100,0.01,0.008,5e-05,-4.384064500790608
COTTON_F1,3,100,0.01,0.008,5e-05,12.884822853860122
COTTON_F1,4,100,0.01,0.008,5e-05,7.848332195899488
COTTON_F1,6,100,0.01,0.008,5e-05,-0.7475348161841922
COTTON_F1,8,100,0.01,0.008,5e-05,2.6341761512100215
COTTON_F1,10,100,0.01,0.008,5e-05,7.844232383388272
COTTON_F1,12,100,0.01,0.008,5e-05,15.390904600190169
COTTON_F1,14,100,0.01,0.008,5e-05,-9.152598518239174
COTTON_F1,16,100,0.01,0.008,5e-05,-2.7846805962746912
COTTON_F1,2,150,0.01,0.008,5e-05,1.4857627184132083
COTTON_F1,3,150,0.01,0.008,5e-05,7.12569993141603
COTTON_F1,4,150,0.01,0.008,5e-05,5.987972732966562
COTTON_F1,6,150,0.01,0.008,5e-05,1.3142901226870451
COTTON_F1,8,150,0.01,0.008,5e-05,8.84172496278557
COTTON_F1,10,150,0.01,0.008,5e-05,10.42352884379294
COTTON_F1,12,150,0.01,0.008,5e-05,-0.07780807960384717
COTTON_F1,14,150,0.01,0.008,5e-05,12.722399336774348
COTTON_F1,16,150,0.01,0.008,5e-05,-1.6230110283281363
COTTON_F1,2,200,0.01,0.008,5e-05,6.043016617673103
COTTON_F1,3,200,0.01,0.008,5e-05,8.860945153480992
COTTON_F1,4,200,0.01,0.008,5e-05,2.8204915769617367
COTTON_F1,6,200,0.01,0.008,5e-05,-9.016350908962812
COTTON_F1,8,200,0.01,0.008,5e-05,1.8017138228985985
COTTON_F1,10,200,0.01,0.008,5e-05,5.158319243375931
COTTON_F1,12,200,0.01,0.008,5e-05,6.692633481690624
COTTON_F1,14,200,0.01,0.008,5e-05,2.5577648684763643
COTTON_F1,16,200,0.01,0.008,5e-05,-1.4354530202494553
COTTON_F1,2,250,0.01,0.008,5e-05,12.003657236725296
COTTON_F1,3,250,0.01,0.008,5e-05,4.967872832389331
COTTON_F1,4,250,0.01,0.008,5e-05,7.478037720369324
COTTON_F1,6,250,0.01,0.008,5e-05,1.9927201265992345
COTTON_F1,8,250,0.01,0.008,5e-05,10.088397593359911
COTTON_F1,10,250,0.01,0.008,5e-05,17.062304215309986
COTTON_F1,12,250,0.01,0.008,5e-05,15.403034864797949
COTTON_F1,14,250,0.01,0.008,5e-05,-2.425014697908745
COTTON_F1,16,250,0.01,0.008,5e-05,9.251838545469848
COTTON_F1,2,300,0.01,0.008,5e-05,5.880619546885546
COTTON_F1,3,300,0.01,0.008,5e-05,8.8459197045885
COTTON_F1,4,300,0.01,0.008,5e-05,-5.706029614715236
COTTON_F1,6,300,0.01,0.008,5e-05,-0.11379317958060131
COTTON_F1,8,300,0.01,0.008,5e-05,0.7818584782616655
COTTON_F1,10,300,0.01,0.008,5e-05,3.262742538940855
COTTON_F1,12,300,0.01,0.008,5e-05,0.0037456344589958945
COTTON_F1,14,300,0.01,0.008,5e-05,-1.2064615928722544
COTTON_F1,16,300,0.01,0.008,5e-05,-1.087728620663364
COTTON_F1,2,400,0.01,0.008,5e-05,6.121676220988004
COTTON_F1,3,400,0.01,0.008,5e-05,6.190160905273001
COTTON_F1,4,400,0.01,0.008,5e-05,11.747058308217696
COTTON_F1,6,400,0.01,0.008,5e-05,7.952738340736998
COTTON_F1,8,400,0.01,0.008,5e-05,14.815173441459283
COTTON_F1,10,400,0.01,0.008,5e-05,1.8563666577213755
COTTON_F1,12,400,0.01,0.008,5e-05,-7.321986611240128
COTTON_F1,14,400,0.01,0.008,5e-05,1.3767128455481448
COTTON_F1,16,400,0.01,0.008,5e-05,1.5320001046854381
TATAGLOBAL_F1,2,100,0.01,0.008,5e-05,-3.9852960050163366
TATAGLOBAL_F1,3,100,0.01,0.008,5e-05,-6.636118921506117
TATAGLOBAL_F1,4,100,0.01,0.008,5e-05,13.102735508634922
TATAGLOBAL_F1,6,100,0.01,0.008,5e-05,-1.312361681496066
TATAGLOBAL_F1,8,100,0.01,0.008,5e-05,-23.20112765949589
TATAGLOBAL_F1,10,100,0.01,0.008,5e-05,2.5383229185978795
TATAGLOBAL_F1,12,100,0.01,0.008,5e-05,7.738607800614483
TATAGLOBAL_F1,14,100,0.01,0.008,5e-05,-19.416571796035775
TATAGLOBAL_F1,16,100,0.01,0.008,5e-05,9.890308813743399
TATAGLOBAL_F1,2,150,0.01,0.008,5e-05,-12.013722809938832
TATAGLOBAL_F1,3,150,0.01,0.008,5e-05,-17.83729869806003
TATAGLOBAL_F1,4,150,0.01,0.008,5e-05,-2.3546185073043735
TATAGLOBAL_F1,6,150,0.01,0.008,5e-05,-3.0716783239096546
TATAGLOBAL_F1,8,150,0.01,0.008,5e-05,11.121498943846131
TATAGLOBAL_F1,10,150,0.01,0.008,5e-05,1.2135201918707983
TATAGLOBAL_F1,12,150,0.01,0.008,5e-05,-9.430851253751872
TATAGLOBAL_F1,14,150,0.01,0.008,5e-05,-11.083212468607895
TATAGLOBAL_F1,16,150,0.01,0.008,5e-05,-6.748570408094922
TATAGLOBAL_F1,2,200,0.01,0.008,5e-05,-26.56079012063287
TATAGLOBAL_F1,3,200,0.01,0.008,5e-05,-16.451124526236292
TATAGLOBAL_F1,4,200,0.01,0.008,5e-05,-2.1528805096999726
TATAGLOBAL_F1,6,200,0.01,0.008,5e-05,2.1068142641374576
TATAGLOBAL_F1,8,200,0.01,0.008,5e-05,5.357455305757175
TATAGLOBAL_F1,10,200,0.01,0.008,5e-05,29.59687418001242
TATAGLOBAL_F1,12,200,0.01,0.008,5e-05,-11.451112637546979
TATAGLOBAL_F1,14,200,0.01,0.008,5e-05,-5.988285407847038
TATAGLOBAL_F1,16,200,0.01,0.008,5e-05,-19.857440793537585
TATAGLOBAL_F1,2,250,0.01,0.008,5e-05,1.465660742727981
TATAGLOBAL_F1,3,250,0.01,0.008,5e-05,23.527230281188128
TATAGLOBAL_F1,4,250,0.01,0.008,5e-05,-15.496624029489015
TATAGLOBAL_F1,6,250,0.01,0.008,5e-05,14.706831815790867
TATAGLOBAL_F1,8,250,0.01,0.008,5e-05,-10.425563357797651
TATAGLOBAL_F1,10,250,0.01,0.008,5e-05,3.7982868301829287
TATAGLOBAL_F1,12,250,0.01,0.008,5e-05,25.734487239083357
TATAGLOBAL_F1,14,250,0.01,0.008,5e-05,-9.720359138125845
TATAGLOBAL_F1,16,250,0.01,0.008,5e-05,7.629646744752594
TATAGLOBAL_F1,2,300,0.01,0.008,5e-05,20.821918114488614
TATAGLOBAL_F1,3,300,0.01,0.008,5e-05,3.2177971760740665
TATAGLOBAL_F1,4,300,0.01,0.008,5e-05,-3.513995872605613
TATAGLOBAL_F1,6,300,0.01,0.008,5e-05,-1.6850969523452997
TATAGLOBAL_F1,8,300,0.01,0.008,5e-05,-0.2690607918925614
TATAGLOBAL_F1,10,300,0.01,0.008,5e-05,-20.022841239415268
TATAGLOBAL_F1,12,300,0.01,0.008,5e-05,4.349151555811104
TATAGLOBAL_F1,14,300,0.01,0.008,5e-05,-0.8067052312278222
TATAGLOBAL_F1,16,300,0.01,0.008,5e-05,-6.84128521295464
TATAGLOBAL_F1,2,400,0.01,0.008,5e-05,2.09085571500085
TATAGLOBAL_F1,3,400,0.01,0.008,5e-05,-12.12965247284723
TATAGLOBAL_F1,4,400,0.01,0.008,5e-05,-1.9515294751546564
TATAGLOBAL_F1,6,400,0.01,0.008,5e-05,-9.591870456915375
TATAGLOBAL_F1,8,400,0.01,0.008,5e-05,11.550614837068874
TATAGLOBAL_F1,10,400,0.01,0.008,5e-05,11.366965288802277
TATAGLOBAL_F1,12,400,0.01,0.008,5e-05,2.5549745987672123
TATAGLOBAL_F1,14,400,0.01,0.008,5e-05,8.937316399456673
TATAGLOBAL_F1,16,400,0.01,0.008,5e-05,-2.0192297715195817
GRASIM_F1,2,100,0.01,0.008,5e-05,-13.314124898280378
GRASIM_F1,3,100,0.01,0.008,5e-05,-4.141488555983386
GRASIM_F1,4,100,0.01,0.008,5e-05,13.599163298500262
GRASIM_F1,6,100,0.01,0.008,5e-05,15.516597888404426
GRASIM_F1,8,100,0.01,0.008,5e-05,-0.889097237012415
GRASIM_F1,10,100,0.01,0.008,5e-05,13.65913370459786
GRASIM_F1,12,100,0.01,0.008,5e-05,-26.776930260906305
GRASIM_F1,14,100,0.01,0.008,5e-05,-3.7941261385612712
GRASIM_F1,16,100,0.01,0.008,5e-05,12.175973349963275
GRASIM_F1,2,150,0.01,0.008,5e-05,2.459650737100594
GRASIM_F1,3,150,0.01,0.008,5e-05,-7.554673189945616
GRASIM_F1,4,150,0.01,0.008,5e-05,11.05507066523781
GRASIM_F1,6,150,0.01,0.008,5e-05,-3.519109850863833
GRASIM_F1,8,150,0.01,0.008,5e-05,2.784004132318052
GRASIM_F1,10,150,0.01,0.008,5e-05,-12.255429179663512
GRASIM_F1,12,150,0.01,0.008,5e-05,22.850453537123006
GRASIM_F1,14,150,0.01,0.008,5e-05,8.056987853758546
GRASIM_F1,16,150,0.01,0.008,5e-05,0.5344783555780275
GRASIM_F1,2,200,0.01,0.008,5e-05,5.9144761850572936
GRASIM_F1,3,200,0.01,0.008,5e-05,-4.067653251627634
GRASIM_F1,4,200,0.01,0.008,5e-05,12.12183889131422
GRASIM_F1,6,200,0.01,0.008,5e-05,7.1171062234298255
GRASIM_F1,8,200,0.01,0.008,5e-05,-19.916377781228434
GRASIM_F1,10,200,0.01,0.008,5e-05,-2.1435013070445486
GRASIM_F1,12,200,0.01,0.008,5e-05,-0.02204991914249721
GRASIM_F1,14,200,0.01,0.008,5e-05,1.7531115812485787
GRASIM_F1,16,200,0.01,0.008,5e-05,-22.520082643129346
GRASIM_F1,2,250,0.01,0.008,5e-05,-11.097723066806164
GRASIM_F1,3,250,0.01,0.008,5e-05,18.242747480946143
GRASIM_F1,4,250,0.01,0.008,5e-05,-1.9891010158132882
GRASIM_F1,6,250,0.01,0.008,5e-05,-14.345819659254555
GRASIM_F1,8,250,0.01,0.008,5e-05,7.239041594901963
GRASIM_F1,10,250,0.01,0.008,5e-05,-22.061839007520724
GRASIM_F1,12,250,0.01,0.008,5e-05,-12.421445470111514
GRASIM_F1,14,250,0.01,0.008,5e-05,-5.217746896493914
GRASIM_F1,16,250,0.01,0.008,5e-05,-4.793461455777292
GRASIM_F1,2,300,0.01,0.008,5e-05,6.476049060633771
GRASIM_F1,3,300,0.01,0.008,5e-05,-8.116593646353632
GRASIM_F1,4,300,0.01,0.008,5e-05,-9.25285060706872
GRASIM_F1,6,300,0.01,0.008,5e-05,-7.06445458347652
GRASIM_F1,8,300,0.01,0.008,5e-05,-10.966865624804623
GRASIM_F1,10,300,0.01,0.008,5e-05,-5.350705290603464
GRASIM_F1,12,300,0.01,0.008,5e-05,-11.2832995754791
GRASIM_F1,14,300,0.01,0.008,5e-05,-3.2619253458443853
GRASIM_F1,16,300,0.01,0.008,5e-05,-8.869621184288246
GRASIM_F1,2,400,0.01,0.008,5e-05,-13.632317793166226
GRASIM_F1,3,400,0.01,0.008,5e-05,4.260759912515977
GRASIM_F1,4,400,0.01,0.008,5e-05,-4.397255014613755
GRASIM_F1,6,400,0.01,0.008,5e-05,4.500454698045564
GRASIM_F1,8,400,0.01,0.008,5e-05,-10.71139876174907
GRASIM_F1,10,400,0.01,0.008,5e-05,1.9830644115983453
GRASIM_F1,12,400,0.01,0.008,5e-05,2.293758030795656
GRASIM_F1,14,400,0.01,0.008,5e-05,-10.309792458147548
GRASIM_F1,16,400,0.01,0.008,5e-05,-16.9701900268441
COPPER_F1,2,100,0.01,0.008,5e-05,19.447090936617162
COPPER_F1,3,100,0.01,0.008,5e-05,-0.7569043417279708
COPPER_F1,4,100,0.01,0.008,5e-05,35.50333828379959
COPPER_F1,6,100,0.01,0.008,5e-05,13.731789147273243
COPPER_F1,8,100,0.01,0.008,5e-05,24.08341343327558
COPPER_F1,10,100,0.01,0.008,5e-05,-6.074055080701846
COPPER_F1,12,100,0.01,0.008,5e-05,8.082583411761934
COPPER_F1,14,100,0.01,0.008,5e-05,1.743681149289733
COPPER_F1,16,100,0.01,0.008,5e-05,-2.3892802892716114
COPPER_F1,2,150,0.01,0.008,5e-05,13.78570042819005
COPPER_F1,3,150,0.01,0.008,5e-05,8.059082708507926
COPPER_F1,4,150,0.01,0.008,5e-05,16.631009101710802
COPPER_F1,6,150,0.01,0.008,5e-05,3.1423485602782852
COPPER_F1,8,150,0.01,0.008,5e-05,0.6686299247189886
COPPER_F1,10,150,0.01,0.008,5e-05,-1.8669879080624674
COPPER_F1,12,150,0.01,0.008,5e-05,6.152657158164443
COPPER_F1,14,150,0.01,0.008,5e-05,15.303339266531069
COPPER_F1,16,150,0.01,0.008,5e-05,9.439372674678514
COPPER_F1,2,200,0.01,0.008,5e-05,-2.409672717161182
COPPER_F1,3,200,0.01,0.008,5e-05,-0.5723252378772914
COPPER_F1,4,200,0.01,0.008,5e-05,-5.455233986080921
COPPER_F1,6,200,0.01,0.008,5e-05,18.687690114851428
COPPER_F1,8,200,0.01,0.008,5e-05,8.599538563729524
COPPER_F1,10,200,0.01,0.008,5e-05,-13.48306524474051
COPPER_F1,12,200,0.01,0.008,5e-05,-6.856512034547513
COPPER_F1,14,200,0.01,0.008,5e-05,1.2592425683993325
COPPER_F1,16,200,0.01,0.008,5e-05,-2.6669220688513517
COPPER_F1,2,250,0.01,0.008,5e-05,2.4622567124241934
COPPER_F1,3,250,0.01,0.008,5e-05,7.932876364200769
COPPER_F1,4,250,0.01,0.008,5e-05,3.7055002283794103
COPPER_F1,6,250,0.01,0.008,5e-05,2.612392218139914
COPPER_F1,8,250,0.01,0.008,5e-05,19.430006372557006
COPPER_F1,10,250,0.01,0.008,5e-05,8.57761723733681
COPPER_F1,12,250,0.01,0.008,5e-05,3.529678221488597
COPPER_F1,14,250,0.01,0.008,5e-05,17.531252758597994
COPPER_F1,16,250,0.01,0.008,5e-05,21.842624733568417
COPPER_F1,2,300,0.01,0.008,5e-05,4.2984748325088695
COPPER_F1,3,300,0.01,0.008,5e-05,2.2676982580210447
COPPER_F1,4,300,0.01,0.008,5e-05,6.643256772442885
COPPER_F1,6,300,0.01,0.008,5e-05,14.975735863457885
COPPER_F1,8,300,0.01,0.008,5e-05,16.359352868157593
COPPER_F1,10,300,0.01,0.008,5e-05,7.406001127267703
COPPER_F1,12,300,0.01,0.008,5e-05,10.302112124644847
COPPER_F1,14,300,0.01,0.008,5e-05,10.850519030551808
COPPER_F1,16,300,0.01,0.008,5e-05,9.330720317192442
COPPER_F1,2,400,0.01,0.008,5e-05,9.138167203805958
COPPER_F1,3,400,0.01,0.008,5e-05,4.781668193203137
COPPER_F1,4,400,0.01,0.008,5e-05,17.01564237172628
COPPER_F1,6,400,0.01,0.008,5e-05,-1.8973372979638525
COPPER_F1,8,400,0.01,0.008,5e-05,3.7561541880272165
COPPER_F1,10,400,0.01,0.008,5e-05,1.024199377071433
COPPER_F1,12,400,0.01,0.008,5e-05,8.22390736738372
COPPER_F1,14,400,0.01,0.008,5e-05,0.9793303887437599
COPPER_F1,16,400,0.01,0.008,5e-05,5.0160337625880125
COPPERM_F1,2,100,0.01,0.008,5e-05,7.460826326145842
COPPERM_F1,3,100,0.01,0.008,5e-05,13.03517782187722
COPPERM_F1,4,100,0.01,0.008,5e-05,13.739459247666108
COPPERM_F1,6,100,0.01,0.008,5e-05,1.3840814307406912
COPPERM_F1,8,100,0.01,0.008,5e-05,6.969454311806289
COPPERM_F1,10,100,0.01,0.008,5e-05,-1.424424323630613
COPPERM_F1,12,100,0.01,0.008,5e-05,11.842231120698576
COPPERM_F1,14,100,0.01,0.008,5e-05,18.98507610310236
COPPERM_F1,16,100,0.01,0.008,5e-05,0.5106688347732646
COPPERM_F1,2,150,0.01,0.008,5e-05,2.0368575379547282
COPPERM_F1,3,150,0.01,0.008,5e-05,19.766186517189155
COPPERM_F1,4,150,0.01,0.008,5e-05,12.406223896126157
COPPERM_F1,6,150,0.01,0.008,5e-05,2.0925063188403925
COPPERM_F1,8,150,0.01,0.008,5e-05,0.7385513313159064
COPPERM_F1,10,150,0.01,0.008,5e-05,2.1984688314393708
COPPERM_F1,12,150,0.01,0.008,5e-05,0.12144642953810791
COPPERM_F1,14,150,0.01,0.008,5e-05,-15.846484215070744
COPPERM_F1,16,150,0.01,0.008,5e-05,4.255603568290556
COPPERM_F1,2,200,0.01,0.008,5e-05,7.861874431755744
COPPERM_F1,3,200,0.01,0.008,5e-05,1.5182830628596378
COPPERM_F1,4,200,0.01,0.008,5e-05,10.161355004210183
COPPERM_F1,6,200,0.01,0.008,5e-05,12.220833343335569
COPPERM_F1,8,200,0.01,0.008,5e-05,11.910194385412186
COPPERM_F1,10,200,0.01,0.008,5e-05,2.0734063653002455
COPPERM_F1,12,200,0.01,0.008,5e-05,18.18287475699347
COPPERM_F1,14,200,0.01,0.008,5e-05,-4.206251385211979
COPPERM_F1,16,200,0.01,0.008,5e-05,-10.824443685109387
COPPERM_F1,2,250,0.01,0.008,5e-05,18.542198684469803
COPPERM_F1,3,250,0.01,0.008,5e-05,-3.4030527393515198
COPPERM_F1,4,250,0.01,0.008,5e-05,17.53567131246556
COPPERM_F1,6,250,0.01,0.008,5e-05,7.854876802578126
COPPERM_F1,8,250,0.01,0.008,5e-05,-3.7406304043436367
COPPERM_F1,10,250,0.01,0.008,5e-05,8.614971956388718
COPPERM_F1,12,250,0.01,0.008,5e-05,-8.071829440552158
COPPERM_F1,14,250,0.01,0.008,5e-05,-9.949282120909198
COPPERM_F1,16,250,0.01,0.008,5e-05,-1.0576965865483179
COPPERM_F1,2,300,0.01,0.008,5e-05,5.990831120148088
COPPERM_F1,3,300,0.01,0.008,5e-05,-11.3672128672351
COPPERM_F1,4,300,0.01,0.008,5e-05,-6.750745987150342
COPPERM_F1,6,300,0.01,0.008,5e-05,-3.937669931640886
COPPERM_F1,8,300,0.01,0.008,5e-05,3.2552054488179216
COPPERM_F1,10,300,0.01,0.008,5e-05,6.010649642512078
COPPERM_F1,12,300,0.01,0.008,5e-05,-0.34095471849150405
COPPERM_F1,14,300,0.01,0.008,5e-05,-0.537315583506548
COPPERM_F1,16,300,0.01,0.008,5e-05,8.237456074508142
COPPERM_F1,2,400,0.01,0.008,5e-05,0.2876296988600924
COPPERM_F1,3,400,0.01,0.008,5e-05,-6.663728346854025
COPPERM_F1,4,400,0.01,0.008,5e-05,4.714618953174332
COPPERM_F1,6,400,0.01,0.008,5e-05,1.0432883306733753
COPPERM_F1,8,400,0.01,0.008,5e-05,-3.0969869425019225
COPPERM_F1,10,400,0.01,0.008,5e-05,11.851218395234554
COPPERM_F1,12,400,0.01,0.008,5e-05,10.138550948726422
COPPERM_F1,14,400,0.01,0.008,5e-05,0.7640291483671069
COPPERM_F1,16,400,0.01,0.008,5e-05,9.610695150881977
NC-WHEATFAQ_F1,2,100,0.01,0.008,5e-05,-2.2692767650096757
NC-WHEATFAQ_F1,3,100,0.01,0.008,5e-05,-0.03773851600584743
NC-WHEATFAQ_F1,4,100,0.01,0.008,5e-05,-1.7758547639146083
NC-WHEATFAQ_F1,6,100,0.01,0.008,5e-05,-0.5320649299453195
NC-WHEATFAQ_F1,8,100,0.01,0.008,5e-05,3.91103241211721
NC-WHEATFAQ_F1,10,100,0.01,0.008,5e-05,-0.9165319463364408
NC-WHEATFAQ_F1,12,100,0.01,0.008,5e-05,1.4566535669740421
NC-WHEATFAQ_F1,14,100,0.01,0.008,5e-05,-0.8374250176666376
NC-WHEATFAQ_F1,16,100,0.01,0.008,5e-05,1.4079697422938464
NC-WHEATFAQ_F1,2,150,0.01,0.008,5e-05,-0.5637526437707652
NC-WHEATFAQ_F1,3,150,0.01,0.008,5e-05,-0.1561988879102305
NC-WHEATFAQ_F1,4,150,0.01,0.008,5e-05,1.8063957820645626
NC-WHEATFAQ_F1,6,150,0.01,0.008,5e-05,1.188638144405374
